name,email,city,phone,website
"All Over Beauty & Medi Spa","alloverbeautymedispa@yahoo.com.au","Forresters Beach","+61243851243","http://www.alloverbeautyandmedispa.com.au/?utm_source=google"
"Elixir Skin and Health Clinic","info@elixirskin.com.au","Parramatta","+61288726125","http://www.elixirskin.com.au/"
"Spring House Day Spa & Massage","service@springhousedayspa.com.au","Bentleigh East","+61391919882","http://springhousedayspa.com.au/"
"Vaia Skin and Wellness","inbox@vaiabeauty.com.au","Surry Hills","+61293807588","http://www.vaiabeauty.com.au/"
"Cocoon Spa","info@cocoonspa.com.au","St Morris","+61883333195","http://www.cocoonspa.com.au/"
"The Skin Care Centre of Cairns","info@skincarecentrecairns.com.au","Cairns City","+61740513087","https://www.skincarecentrecairns.com.au/?utm_source=google"
"Nourish Spa and Skin Clinic","info@nourishspaandskinclinic.com.au","St Kilda","+61395342122","https://nourishspaandskinclinic.com.au/"
"Chaba Beauty and Spa Darwin","hello@chababeauty.com","Darwin City","+61889813754","https://chababeauty.com/"
"Nourish Spa and Skin Clinic","info@nourishspaandskinclinic.com.au","St Kilda","+61395342122","https://nourishspaandskinclinic.com.au/"
"Sullivan Skin","info@sullivanskin.com","Mermaid Beach","+61414378552","https://www.sullivanskin.com/"
"The Parlour Room","self@theparlourroom.com.au","Randwick","+61296659989","http://www.theparlourroom.com.au/"
"Capybara Bathing","hello@capybarabathing.com.au","Surry Hills","","https://www.capybarabathing.com.au/"
"Hoi Polloi Beauty Centre Mooloolaba","hoipolloibeauty@gmail.com","Mooloolaba","+61754446233","https://hoipolloibeautyclinic.com.au/"
"Balance Beauty & Massage","info@balancebeauty.com.au","Hyde Park","+61747725733","http://www.balancebeauty.com.au/"
"Nourish Spa and Skin Clinic","info@nourishspaandskinclinic.com.au","St Kilda","+61395342122","https://nourishspaandskinclinic.com.au/"
"Remedi Room Bondi","hello@remediroom.com","Bondi Beach","+61450722026","http://www.remediroom.com/"
"Blavuu: K-beauty Skin Clinic","info@blavuu.com.au","Docklands","","https://www.blavuu.com/"
"Hannah Pendlebury Massage","hello@fresha.com","Bondi Beach","+61476125033","https://www.fresha.com/providers/hannah-pendlebury-massage-ep6shmkg?fbclid=PAAaaLpuQ7w9K4Cs_wVJTQugSKpLykBWW84kouHBbrP6SNIhT3pRuBejBh2xk_aem_AQnRDfnPV0GbbdlxxrOw7emV1a-2qGtIx2atkw1Ec995ePWr7qu8BZEiQ2-n90sYooo"
"Thai Village Massage and Spa Brisbane","admin@thaivillagemassage.com.au","Brisbane City","+61737068309","https://www.thaivillagemassage.com.au/"
"The Sebel Spa","hb670@accor.com","Docklands","+61396417505","https://all.accor.com/hotel/6225/index.en.shtml"
"Leelawadee Thai Massage & Beauty","hello@fresha.com","Abbotsford","+61424030928","https://www.fresha.com/a/leelawadee-thai-massage-beauty-melbourne-287-victoria-street-rzb8yy0x?pId=1022813"
"Melbourne Massage and Treatment - Fitzroy North","info@melbournemassageandtreatment.au","Fitzroy North","+61449790781","https://melbournemassageandtreatment.au/?utm_source=google_profile"
"North Avoca Holistic Wellbeing Centre","info@northavocawellbeing.com.au","North Avoca","+61243843205","http://northavocawellbeing.com.au/"
"The RESET Space","georgie@theresetspace.com.au","Manly","+61458053737","http://theresetspace.com.au/"
"Missie CoCo","info@missiecoco.com.au","Prahran","+61395103307","https://missiecoco.com.au/"
"Me Skin and Body","reception@meskinandbody.com.au","South Yarra","+61398279181","https://www.meskinandbody.com.au/"
"Spa Anise Day Spa","reservations@spicersretreats.com","Maleny","","https://spicersretreats.com/retreats/spicers-tamarind-retreat/spa-anise/?utm_source=google"
"Arokaya St Kilda Thai Massage","amporn21aj@gmail.com","St Kilda","+61390778731","http://arokayastkildathaimassage.com.au/"
"Indulgences Beauty Therapy | Beauty Salon | Newcastle NSW","frontdesk@indulgences.com.au","The Junction","+61249625022","https://indulgences.com.au/"
"endota spa Chatswood","info@endota.com.au","Chatswood","+61290992199","https://endotaspa.com.au/find-a-spa/chatswood?utm_source=google"
"The Medispa at North Sydney","info@themedispanorthsydney.com.au","North Sydney","+61477169951","https://www.themedispanorthsydney.com.au/?utm_source=GMB"
"Akuna Skin & Body","info@akunaskinandbody.com","Rye","+61359856981","http://www.akunaskinandbody.com/"
"Advanced Body Image and Spa Lotus","reception@abint.com.au","Berrimah","+61889856088","http://www.advancedbodyimage.com.au/"
"North Sydney Health Massage – Massage North Sydney","support@nearbymassage.com.au","North Sydney","+61414480466","https://www.nearbymassage.com.au/north-sydney-health-massage-bay-massage-north-sydney/"
"Skin Forum - Skin & Cosmetic Injectables Clinic","info@skinforum.com.au","Chirn Park","+61756396526","http://www.skinforum.com.au/"
"Skin Forum","info@skinforum.com.au","Burleigh Waters","+61755766082","http://www.skinforum.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Sacred Ritual Spa","info@sacredritualspa.com.au","St Leonards","+61297734054","https://sacredritualspa.com.au/"
"BOSS AESTHETICS - GOLD COAST COSMETIC TATTOO","harmonyhappens3@gmail.com","Clear Island Waters","+61416276344","https://www.bossaesthetics.com.au/"
"endota spa Red Hill","info@endota.com.au","Red Hill South","+61359310044","https://endotaspa.com.au/find-a-spa/red-hill?utm_source=google"
"Spa & Sport at Swissotel Sydney","spasport.sydney@swissotel.com","Sydney","+61292387777","http://www.cityspaandsport.com.au/"
"Ultimate Skin & Body Clinic (Formerly Australian Skin Clinics Ashmore)","hello@ultimateskinandbody.com.au","Ashmore","+61755090081","http://www.ultimateskinandbody.com.au/"
"Blossom TL Massage St Kilda - Relax Massage, 按摩","support@nearbymassage.com.au","St Kilda","+61431893588","https://www.nearbymassage.com.au/blossom-tl-massage-st-kilda/"
"Ra Massage","hello@ramassage.com.au","Crib Point","+61466232727","https://ramassage.com.au/"
"Revive Chinese Massage","info@revivechinesemassage.com.au","Sorrento","+61359840107","http://revivechinesemassage.com.au/"
"Pailin Thai Wellness","pailinthaimelbourne@gmail.com","South Yarra","+61399784834","http://www.pailinthaiwellness.com.au/"
"Chi, The Spa","julja.thomas@shangri-la.com","The Rocks","+61292506032","http://www.shangri-la.com/sydney/shangrila/health-leisure/chi-the-spa/"
"Waterfall Day Spa Mooloolaba","info@waterfalldayspamooloolaba.com.au","Mooloolaba","+61754443050","http://www.waterfalldayspamooloolaba.com.au/"
"Bump Day Spa Cronulla","info@bumpdayspa.com","Cronulla","+61290902824","http://www.bumpdayspa.com/"
"Alba Thermal Springs and Spa","marketing@albathermalsprings.com.au","Fingal","+61359850900","https://albathermalsprings.com.au/"
"Body Sculpting Clinics - Bondi Junction","n.ingall@bodysculptingclinics.com.au","Bondi Junction","+61293899225","https://www.bodysculptingclinics.com.au/?utm_source=google"
"Bespoke Beauty","hello@bespokebeautymtg.com.au","Mount Gambier","+61423591191","http://bespokebeautymtg.com.au/"
"Miracle Workers Massage & Holistic Therapies","bookings@miracleworkers.com.au","West End","+61738444463","http://miracleworkers.com.au/"
"endota spa Cronulla","info@endota.com.au","Cronulla","+61291888901","https://endotaspa.com.au/find-a-spa/cronulla?utm_source=google"
"The Essential Beauty NT","courtneystewart425@gmail.com","Alice Springs","+61418229532","https://www.theessentialbeautynt.com.au/"
"Plaza Wellbeing Centre","relax@plazawellbeingcentre.com.au","Alice Springs","+61879049046","https://www.plazawellbeingcentre.com.au/?utm_source=google"
"Organic Thai Massage Newtown","info@organicthaimassage.com.au","Newtown","+61290071562","https://www.organicthaimassage.com.au/"
"Q1 Gold Coast - Resort And Spa","sophie.hallion@q1.com.au","Surfers Paradise","","http://www.q1.com.au/"
"Blanc Spa","spa@blancspa.com.au","Prahran","+61395109122","https://blancspa.com.au/"
"Brazilian Beauty Treatments by Therapist Kenia","therapistkenia@gmail.com","St Kilda","+61476283393","http://www.brazilianlymphaticdrainage.com.au/"
"The Peak Fitness Club & Spa","info@jumeirah.com","London","","https://www.jumeirah.com/en/stay/london/the-carlton-tower-jumeirah/wellbeing/the-peak-fitness-club"
"Ozmedica Skin Clinic - Malvern","info@ozmedica.com.au","Malvern","+61395090821","https://ozmedica.com.au/"
"Pellis Medispa","hello@pellismedispa.com.au","Randwick","+61296647056","http://www.pellismedispa.com.au/"
"Ballarat's Sanctuary Day Spa","contact@ballaratsanctuary.com.au","Golden Point","+61353271296","http://www.ballaratsanctuary.com.au/"
"Laurel Beauty and Spa (Yarra’s Edge Docklands)","booking@laurelbeauty.com.au","Docklands","+61433669666","http://laurelbeauty.com.au/"
"Me Skin and Body","reception@meskinandbody.com.au","South Yarra","+61398279181","https://www.meskinandbody.com.au/"
"Elite Body Contouring Cronulla","heidi@elitebodycontouring.com.au","Cronulla","+61283060031","https://elitebodycontouring.com.au/locations/cronulla-clinic/?utm_source=google"
"Elixir Skin and Health Clinic","info@elixirskin.com.au","Parramatta","+61288726125","http://www.elixirskin.com.au/"
"Adore Beauty And Wellness","hello@adorebeautyandwellness.com.au","Hawthorne","+61494155585","http://adorebeautyandwellness.com.au/"
"Hydra Time Spa Massage","hydratime.spa@gmail.com","Fortitude Valley","+61477316209","https://www.hydra-time.com/special"
"Ana's Spa Massage & Beauty Therapy - Brisbane","info@infinitymassage.com.au","Brisbane City","+61439596345","http://www.anasspabrisbane.com.au/"
"Athletica Sports Massage","jess@athleticacollective.com","Fortitude Valley","+61406171479","http://www.athleticacollective.com/"
"Skinnovation Laser Clinic","contact@skinnovationlaser.com.au","Maroubra","+61283470224","http://www.skinnovationlaser.com.au/"
"The Brazilian Hut","enquiries@thebrazilianhut.com.au","Mooloolaba","+61754777882","http://www.thebrazilianhut.com.au/"
"Honey Remedial Thai Massage","wrangoko@hotmail.com","Parramatta","+61426599686","https://www.facebook.com/honeythaimassage/"
"Golden Thai Massage - Parramatta (Westfield Parramatta)","goldenthaimassage2021@gmail.com","Parramatta","+61426667323","https://goldenthaimassage.setmore.com/"
"Sports & Deep Tissue - Find the right therapist for you.","management@sahsin.com","Newtown","","https://sportsanddeeptissue.com.au/"
"Maternal Grounding","hello@maternalgrounding.com.au","","","https://maternalgrounding.com.au/"
"ROMETA | Remedial & Sport Massage Therapy","info@rometaservices.com","Mascot","+61404630926","https://www.rometaservices.com/"
"NSW REMEDIAL MASSAGE","info@nswremedialmassage.com.au","Sydney","+61422786924","https://www.nswremedialmassage.com.au/"
"Medicinal Collective – Massage & Holistic Care Bondi Junction","medicinalcollective.sydney@gmail.com","Bondi Junction","+61450752905","https://medicinalcollective.com.au/"
"Restoree | Holistic Remedial Massage","sean@restoree.com.au","Bondi","+61419180616","https://www.restoree.com.au/"
"Bondi Sports Massage","info@bondisportsmassage.com.au","Bondi Junction","+61410802850","http://www.bondisportsmassage.com.au/"
"2 Hands Corporate Massage","suzie@2handsmassage.com.au","Windsor","+61414672970","http://www.2handsmassage.com.au/"
"Ripple Reflexology Foot Massage Day Spa And Beauty","ali@ripplemassage.com.au","","+61438567906","https://www.ripplemassage.com.au/foot-massage"
"Brazilian Beauty Treatments by Therapist Kenia","therapistkenia@gmail.com","St Kilda","+61476283393","http://www.brazilianlymphaticdrainage.com.au/"
"Pukkai Thai Massage (Remedial and Thai Massage)","pukkaithaimassage@gmail.com","South Yarra","+61390786336","https://www.pukkaithaimassage.com.au/"
"Motions Massage","motionsmassage@gmail.com","Prahran","+61404162546","http://www.massage-melbourne.net/"
"Nature's Energy Day Spa & Bathhouse in Balmain","info@naturesenergy.com.au","Balmain","+61295555533","http://www.naturesenergy.com.au/"
"Kala Body","chloe@kalabody.com.au","Windsor","+61422262219","http://www.kalabody.com.au/"
"Enhance Skin Body Beauty","hello@enhanceskinbodybeauty.com.au","Ocean Grove","+61352495747","http://enhanceskinbodybeauty.com.au/"
"Temple Skincare & Spa","salon@templeskincare.com.au","Castle Hill","+61296342411","http://www.templeskincare.com.au/"
"Vogue Beauty Clinic","info@voguebeautyoncharles.com.au","Launceston","+61363311380","https://voguebeautyoncharles.com.au/"
"Rest. Spa & Beauty","rest@restspaandbeauty.com.au","Castle Hill","+61466355888","http://restspaandbeauty.com.au/"
"Chuan Spa","info@langhamhotels.com","Southbank","+61386968111","https://www.langhamhotels.com/en/the-langham/melbourne/wellness/chuan-spa/"
"Pampered and Co","pamperedandco@gmail.com","Glenhaven","+61404112415","http://www.pamperedandco.com.au/"
"Samsara Health & Beauty","info@indiantypefoundry.com","Dromana","+61359823571","http://www.mph.net.au/"
"My Body Vibes Frankston Bayside","info@mybodyvibes.com.au","Frankston","","https://www.mybodyvibes.com.au/frankston-cosmetic-clinic"
"V Hotel Spa - Luxury Day Spa","relax@vhotelspa.com.au","Melbourne","+61396296600","https://vhotelspa.com.au/"
"Vibrant Ayurveda Wellness Centre Brisbane","info@vibrantayurveda.com.au","West End","+61738462272","https://vibrantayurveda.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Stephanies Ocean Spa","info@stephanies.com.au","Noosa Heads","+61754735353","https://stephanies.com.au/"
"Marci Wellness","hello@marciwellness.com.au","Red Hill","+61359261803","http://www.marciwellness.com.au/"
"Prahran Beauty","hello@prahranbeauty.com.au","Prahran","+61395291862","https://prahranbeauty.com.au/contact"
"Esteem Clinic Brisbane | Cosmetic Aesthetics and Skin Care","book@esteemclinic.com.au","Fortitude Valley","+61733581884","https://esteemclinic.com.au/"
"Sum Of Us Studio","sumofus@sumofusstudio.com.au","Prahran","+61395106311","https://sumofusstudio.com.au/"
"Lake Spa Wellness Centre","admin@lakespa.com.au","Charmhaven","+61243931200","https://www.lakespa.com.au/"
"Laser Clinics Australia - Canberra Centre","info@laserclinics.com.au","Canberra","+61261112908","https://www.laserclinics.com.au/skin-care-clinic/canberra-centre?utm_source=google"
"SKIN Peninsula","info@skinpeninsula.com.au","Mornington","+61359020650","http://skinpeninsula.com.au/"
"Artisan Aesthetic Clinics Bulimba","careers@artisanclinics.com","Bulimba","+61731840199","https://artisanclinics.com/location/artisan-bulimba/"
"Nature's Energy Day Spa & Bathhouse in Glebe","info@naturesenergy.com.au","Glebe","+61295555533","http://www.naturesenergy.com.au/"
"Blue Sky Thai Massage Newtown","info@blueskythaimassage.com.au","Newtown","+61289600133","https://www.blueskythaimassage.com.au/"
"The Spa at Park Hyatt Sydney","todd.garvin@hyatt.com","The Rocks","+61292561633","https://www.hyatt.com/en-US/hotel/australia/park-hyatt-sydney/sydph/home/spa"
"spaQ Gold Coast","last@qthotels.com","Surfers Paradise","+61755841108","https://www.qthotels.com/gold-coast/spaq/"
"Body Sculpting Clinics - Bondi Junction","n.ingall@bodysculptingclinics.com.au","Bondi Junction","+61293899225","https://www.bodysculptingclinics.com.au/?utm_source=google"
"Akuna Skin & Body","info@akunaskinandbody.com","Rye","+61359856981","http://www.akunaskinandbody.com/"
"Viet Spa & Lash House","newcastle@vietspa.com.au","Hamilton","+61240709050","https://vietspa.com.au/?utm_source=google"
"CRONULLA COSMETIC MEDICINE","bookings@cronullacosmetic.com.au","Cronulla","+61295441129","https://www.cronullacosmetic.com.au/"
"Elite Body Contouring Wollongong","wollongong@elitebodycontouring.com.au","Wollongong","+61283060037","https://elitebodycontouring.com.au/locations/wollongong-clinic/?utm_source=google"
"Spa D'or Beauty Day Spa","enquiries@spadorbeauty.com.au","Blacktown","+61296220111","https://www.spadorbeauty.com.au/"
"Beauty on Latrobe","hello@beautyonlatrobe.com.au","Paddington","+61732175886","http://www.beautyonlatrobe.com.au/"
"Sage Beauty","info@sagebeauty.com.au","Bondi Beach","+61291307064","http://www.sagebeauty.com.au/"
"Esteem Clinic Brisbane | Cosmetic Aesthetics and Skin Care","book@esteemclinic.com.au","Fortitude Valley","+61733581884","https://esteemclinic.com.au/"
"The Cosmetic Hub","paddington@thecosmetichub.com.au","Grange","+61731907109","https://www.thecosmetichub.com.au/"
"Elite Body Contouring Bondi Junction","heidi@elitebodycontouring.com.au","Bondi Junction","+61283060033","https://elitebodycontouring.com.au/locations/bondi-junction-clinic/?utm_source=google"
"Inclusive Health & Wellbeing Hub","admin@inclusivehealth.org.au","South Brisbane","+61730136050","http://inclusivehealth.org.au/"
"The Day Spa by Chuan","info@langhamhotels.com","Millers Point","+61282485250","https://www.langhamhotels.com/en/the-langham/sydney/wellness/chuan-spa/"
"City Cave Clayfield","aspley@citycave.com.au","Clayfield","+61457433099","https://www.citycave.com.au/clayfield"
"ChiroCure Clinic St Kilda","practice.manager@chirocure.net","St Kilda East","+61390135133","https://chirocure.com.au/"
"Melbourne Wellness - South Yarra","info@melbournewellness.com.au","South Yarra","+61385282079","http://www.melbournewellness.com.au/"
"Papaya Clinic","hello@papayaclinic.com.au","Newtown","+61290305086","https://www.papayaclinic.com.au/"
"Evergreen Spa Bathhouse & Massage","info@evergreenspa.com.au","Woolloongabba","+61733912279","http://www.evergreenspa.com.au/"
"Unique Health and Wellness - Sunshine Coast Naturopath","support@uniquehealthandwellness.com.au","Mount Coolum","+61754745354","https://uniquehealthandwellness.com.au/"
"The Wellness Clinic","info@naturaltherapypages.com.au","East Geelong","+61352582410","http://www.naturaltherapypages.com.au/therapist/23359"
"Ayurvedic Wellness Centre","info@ayurvedicwellnesscentre.com.au","Bondi Junction","+61293892581","https://ayurvedicwellnesscentre.com.au/"
"Thai Village Massage and Spa Blacktown","admin@thaivillagemassage.com.au","Blacktown","+61286048482","http://www.thaivillagemassage.com.au/"
"@ Relax Thai Massage Brunswick East","info@atrelax.com.au","Brunswick East","+61383948288","http://www.atrelax.com.au/?utm_source=google"
"Mor Tide Massage & Day Spa","hello@mortide.com.au","Fortitude Valley","+61409329756","https://www.mortide.com.au/"
"Aura Thai Massage & Day Spa","aurathaimassage@hotmail.com","Newcastle","+61240232544","http://www.aura-thaimassage.com.au/"
"Sophia O’farrell Brisbane Massage","sebastian@aldusleaf.org","West End","+61413601010","https://sophiaofarrellbrisbanemassage.com.au/"
"Refresh on Williamson","info@refreshdayspa.com.au","Bendigo","+61354425409","http://www.refreshdayspa.com.au/"
"Healing House Paddington","healing@healinghouse.net.au","Paddington","","https://healinghouse.net.au/"
"White Orchid Thai Day Spa (Toowong)","whiteorchidthaidayspa@gmail.com","Toowong","+61431852999","https://www.whiteorchidthaidayspa.net.au/"
"endota spa Fortitude Valley","info@endota.com.au","Fortitude Valley","+61737097520","https://endotaspa.com.au/find-a-spa/fortitude-valley?utm_source=google"
"Somnia Beauty and Head Spa","somnia.headspa@gmail.com","West End","+61414349110","http://somniatheofficial.com.au/"
"Sydney City Thai Massage and Spa","sydneycitythaimassageandspa@gmail.com","Haymarket","+61292814008","http://www.sydneycitythaimassageandspa.com.au/"
"Catherine Tiney Remedial Massage","info@esosteopathy.com.au","Bondi Junction","+61293865200","https://esosteopathy.com.au/"
"So Thai Massage & Spa","bookings@sothai.com.au","Upper Mount Gravatt","+61731729918","https://www.sothai.com.au/"
"Beautique Skin and Beauty","erina@beautique.com.au","Erina","+61243654797","https://www.beautique.com.au/"
"Wonderful Massage in Montague Markets","info@bookrelax.com.au","West End","+61732552026","https://bookrelax.com.au/shop/wonderful-massage-in-montague-markets"
"InTouch Massage","alan@intouchmassage.com.au","Camperdown","+61286685635","http://www.intouchmassage.com.au/"
"Wellbeing Massage Therapy","info@wellbeingmt.com.au","Newcastle","+61240327977","http://www.wellbeingmt.com.au/"
"Raffine TOKYO York St.","info@raffinetokyo.com","Sydney","+61280401280","http://www.raffinetokyo.com/"
"Healing Massage Center","healingmassagenewtown@gmail.com","Newtown","+61295578318","http://healingmassage8.net/"
"Blue Sky Thai Massage Newtown","info@blueskythaimassage.com.au","Newtown","+61289600133","https://www.blueskythaimassage.com.au/"
"Refreshed Massage","refreshedmassage2019@gmail.com","Indooroopilly","+61733780666","https://refreshedmassage.com.au/"
"No More Knots Massage & Myotherapy Taringa","kelly.townsend@nomoreknots.com.au","Taringa","+61737208881","http://www.nomoreknots.com.au/"
"QSP Physiotherapy & Massage","info@qsp.physio","Brisbane City","+61730127294","http://www.qsp.physio/"
"Thai Only Massage - Balaclava","thaihealingmelbourne@gmail.com","Elwood","+61395312388","http://elwoodremedialclinic.com/"
"Peninsula Hot Springs","info@peninsulahotsprings.com","Fingal","+61359508777","https://www.peninsulahotsprings.com/?utm_source=gmb"
"My Body Vibes Highpoint","info@mybodyvibes.com.au","Maribyrnong","","https://www.mybodyvibes.com.au/highpoint-cosmetic-clinic"
"Body Catalyst Mornington","robina@bodycatalyst.com.au","Mornington","+61399881205","https://www.bodycatalyst.com.au/locations/mornington/?utm_source=gmb"
"The Spinal Studio Prahran","info@thespinalstudio.com.au","Prahran","+61399237916","https://thespinalstudio.com.au/locations/prahran/"
"The Bodycare Massage Cairns","micah@micahrich.com","Cairns City","+61459078625","http://thebodycaremassagecairns.com/"
"Spencer and Co.","info@spencerandco.com.au","South Yarra","+61386858684","http://www.spencerandco.com.au/"
"Clarity Massage & Wellness","hello@claritywellness.com.au","North Adelaide","+61882390575","https://www.claritywellness.com.au/"
"Live Well Holistic Wellness Centre","info@livewellnaturally.com.au","Griffith","+61262950400","https://www.livewellnaturally.com.au/"
"Wellbeing Chiropractic Richmond","info@wellbeing365.com.au","Richmond","+61390218606","https://www.wellbeing365.com.au/richmond-chiropractor/"
"Serenity Day Spa, Sauna & Massage","reception@serenitydayspas.com.au","Hobart","+61362241888","https://www.facebook.com/SerenityDaySpasTasmania"
"Serenity Day Spa, Sauna & Massage","reception@serenitydayspas.com.au","Hobart","+61362241888","https://www.facebook.com/SerenityDaySpasTasmania"
"Comma","byron@commaspaces.com","Cremorne","+61394281097","http://www.commaspaces.com/"
"Comma","byron@commaspaces.com","Cremorne","+61394281097","http://www.commaspaces.com/"
"Saphirra's Boutique Day Spa","saphirralee@hotmail.com","East Geelong","+61412911699","http://www.saphirrasboutiquedayspa.com/"
"Remedy Lane by Good Folk","hello@remedy-lane.com.au","Geelong","+61406037793","https://www.remedy-lane.com.au/"
"Total Body Contouring","info@totalbodycontouring.com.au","Griffith","+61262397347","https://totalbodycontouring.com.au/"
"Five Elements Spa","spa@fiveelementsspa.com.au","South Melbourne","+61396865130","http://www.fiveelementsspa.com.au/"
"endota spa Newcastle","info@endota.com.au","Newcastle","+61249265999","https://endotaspa.com.au/find-a-spa/newcastle?utm_source=google"
"Five Elements Spa","spa@fiveelementsspa.com.au","South Melbourne","+61396865130","http://www.fiveelementsspa.com.au/"
"Ella Baché Beauty Salon Charlestown","balmain@ellabachesalons.com.au","Charlestown","+61249436677","http://www.ellabache.com.au/pages/charlestown"
"The Movement Collective","info@themovementcollective.com.au","Waratah","","http://www.themovementcollective.com.au/"
"Sense Of Self (SOS)","hello@sos-senseofself.com","Collingwood","+61399175412","http://www.sos-senseofself.com/"
"Canberra Day Spa","enquiry@canberradayspa.com.au","Canberra","+61262579511","http://canberradayspa.com.au/"
"The Wellness Clinics","hello@thewellnessclinics.com.au","South Yarra","+61390346493","https://www.thewellnessclinics.com.au/"
"The Wellness Clinics","hello@thewellnessclinics.com.au","South Yarra","+61390346493","https://www.thewellnessclinics.com.au/"
"The Wellness Clinics","hello@thewellnessclinics.com.au","South Yarra","+61390346493","https://www.thewellnessclinics.com.au/"
"endota spa Surfers Paradise","info@endota.com.au","Surfers Paradise","+61756066889","https://endotaspa.com.au/find-a-spa/surfers-paradise?utm_source=google"
"Touch Therapy Gold Coast","info@touchtherapy.com.au","Surfers Paradise","+61422708182","https://touchtherapy.com.au/"
"Bodyvision Clinic","info@bodyvisionclinic.com.au","Prahran","+61395294559","https://bodyvisionclinic.com.au/"
"Bodyvision Clinic","info@bodyvisionclinic.com.au","Prahran","+61395294559","https://bodyvisionclinic.com.au/"
"Bodyvision Clinic","info@bodyvisionclinic.com.au","Prahran","+61395294559","https://bodyvisionclinic.com.au/"
"Saint Haven South Yarra","sean@sainthaven.com.au","South Yarra","+61383513772","https://sainthaven.com.au/"
"Shehnaz Beauty Salon Fortitude Valley","info@shehnazbeautysalon.com.au","Fortitude Valley","+61736077185","https://shehnazbeautysalon.com.au/"
"Shehnaz Beauty Salon Buranda","info@shehnazbeautysalon.com.au","Woolloongabba","+61733916575","http://www.shehnazbeautysalon.com.au/"
"Boheme Skin + Beauty","boheme@bohemebeauty.com.au","Townsville City","+61747245900","http://www.bohemebeauty.com.au/"
"Enhance Skin Care","enhanceskincare@iinet.net.au","Canberra","+61262472100","https://www.enhanceskincare.com.au/"
"My Skin and Body Clinic","info@myskinandbody.com.au","Point Cook","+61383764414","https://myskinandbody.com.au/"
"Skinduced Aesthetics Clinic","reception@skinduced.com.au","Cameron Park","+61240810888","https://skinduced.com.au/?utm_source=google"
"Lush Day Spa","lushcaloundra@hotmail.com","Caloundra","+61417026572","https://www.lushskin.com.au/"
"The Beauty Sphere","enquiry@beautysphere.com.au","North Willoughby","+61294176238","https://beautysphere.com.au/"
"Polished Beauty - Skin, Body & Nails","salon@polishedbeauty.com.au","Hazelwood Park","+61883321521","http://www.polishedbeauty.com.au/"
"Stable Health - Prahran","info@stablehealth.com.au","Prahran","+61385989804","https://stablehealthclinic.com.au/"
"Tokyo Headspa Surry Hills","info@tokyoheadspa.com.au","Surry Hills","","https://www.tokyoheadspa.com.au/"
"Beyond Rest - Collingwood: Float & Infrared Sauna & Ice Bath Contrast","nick@beyondrest.com.au","Collingwood","+61394171049","https://beyondrest.com.au/collingwood-melbourne/"
"Beyond Rest - Prahran: Float & Infrared Ozone Sauna | Red Light Wellness Spa","nick@beyondrest.com.au","Prahran","+61395214963","https://beyondrest.com.au/prahran-melbourne/"
"Beyond Rest - Collingwood: Float & Infrared Sauna & Ice Bath Contrast","nick@beyondrest.com.au","Collingwood","+61394171049","https://beyondrest.com.au/collingwood-melbourne/"
"Cosmetic Skin Doctor – Laser clinic, Dermal fillers, Thread lift, Anti-wrinkle injections Melbourne","info@csdclinics.com.au","Armadale","+61390900099","https://cdc-clinics.com.au/"
"Nova Cosmetic Clinic | Sydney CBD","contact@novacosmetics.com.au","Sydney","+61283555517","http://novacosmetic.clinic/"
"Vanity Face & Body","vanity103@live.com.au","Mount Gambier","+61887255506","http://www.vanitymakeupbar.com/#!home/mainPage"
"Ibah Day Spa & Beauty Studio","contact@ibahwollongong.com","Wollongong","+61242251228","http://www.ibahwollongong.com/"
"Petrichor Day Spa","info@petrichordayspa.com.au","Hawthorne","+61739021889","http://www.petrichordayspa.com.au/"
"Wildfire Day Spa","reception@wildfiredayspa.com.au","Wyong","+61243833329","https://www.wildfiredayspa.com.au/"
"Endless Solutions Bendigo","es.bendigo@gmail.com","Bendigo","+61354434643","https://www.esbhairandbeautysalon.com.au/"
"La Bella Skin & Body","relax@labellasalon.com.au","Miami","+61755687295","http://www.labellasalon.com.au/"
"St. Skin Melbourne","hello@stskin.com.au","North Melbourne","+61396140400","https://www.stskin.com.au/"
"Lavish Skin Boutique - DMK Specialist","info@lavishskinboutique.com.au","Robina","+61755621911","http://www.lavishskinboutique.com.au/"
"Madame Josephine Hair & Beauty Salon","madamejosephine@madamejosephine.com.au","Adelaide","+61882313945","https://madamejosephine.com.au/"
"Arisoo Spa Chatswood","info@arisoospa.com.au","Chatswood","+61298848333","http://arisoospa.com.au/"
"Bodyvision Clinic","info@bodyvisionclinic.com.au","Prahran","+61395294559","https://bodyvisionclinic.com.au/"
"SenSara beauty + skin","relax@sensara.com.au","Coolum Beach","+61754465344","https://sensara.com.au/"
"Queensland Skin and Laser | Skin Laser Treatments & Cosmetic Clinic Brisbane","admin@qldskinandlaser.com","Spring Hill","+61735446425","https://qldskinandlaser.com/"
