name,email,city,phone,website
"Golden Touch Thai Massage","info@goldentouchthaimassagesydney.com.au","Haymarket","+61292811868","http://www.goldentouchthaimassagesydney.com.au/"
"Asante Day Spa & Brow Obsession","info@asantespa.com.au","Coolum Beach","+61754465229","https://www.asantespa.com.au/"
"LMF Massage","may2574182538@gmail.com","Parramatta","+61404888011","http://www.lmfmassage.com.au/"
"Skin Day Spa","pauline@skindayspa.com.au","St Kilda","+61395347666","http://www.skindayspa.com.au/"
"Skin Day Spa","pauline@skindayspa.com.au","St Kilda","+61395347666","http://www.skindayspa.com.au/"
"The Sanctuary Hobart","info@thesanctuaryhobart.com.au","Hobart","+61458882424","http://www.thesanctuaryhobart.com.au/"
"Hands In Harmony Massage & Day Spa","info@handsinharmony.com.au","Townsville City","+61747720031","http://www.handsinharmony.au/"
"Skin Day Spa","pauline@skindayspa.com.au","St Kilda","+61395347666","http://www.skindayspa.com.au/"
"Serenity Massage Studio","info@serenitymassagestudio.com.au","Parramatta","+61286779231","http://serenitymassagestudio.com.au/"
"Orenda Float Spa Hobart","info@orendafloatspa.com","Hobart","+61482088909","https://orendafloatspa.com.au/"
"Ripple Couples Massage Day Spa And Beauty","info@ripplemassage.com.au","","+61438567906","https://www.ripplemassage.com.au/couples-massage"
"Laser Clinics Australia - Belconnen Westfield","info@laserclinics.com.au","Belconnen","+61261403212","https://www.laserclinics.com.au/skin-care-clinic/westfield-belconnen?utm_source=google"
"Capital Health Centre of Traditional Chinese Medicine","whsong68@hotmail.com","Phillip","+61262828898","https://www.capitalchinesemedicine.com.au/"
"Crown Spa Melbourne","sandy.c@crownhotels.com.au","Southbank","+61392926182","http://www.crownhotels.com.au/crown-spa-melbourne/"
"Body Freedom Spa & Clinic","jacqueline@bodyfreedomdayspa.com.au","South Melbourne","+61396964584","http://www.bodyfreedomdayspa.com.au/"
"Bodyvision Clinic","info@bodyvisionclinic.com.au","Prahran","+61395294559","https://bodyvisionclinic.com.au/"
"Jun Lin Spa","junlinhelp@gmail.com","Hobart","+61362348937","https://junlinspa.com.au/massage-hobart/"
"Sakura Lounge","info@sakuralounge.com.au","Melbourne","+61396423663","http://www.sakuralounge.com.au/"
"You Day Spa","info@youdayspa.com.au","Melbourne","+61396547259","http://www.youdayspa.com.au/"
"Chuan Spa","info@langhamhotels.com","Southbank","+61386968111","https://www.langhamhotels.com/en/the-langham/melbourne/wellness/chuan-spa/"
"Newleaf Spa","info@newleafspa.com.au","South Yarra","+61497514420","https://newleafspa.com.au/"
"Indulgences Beauty Therapy | Beauty Salon | Newcastle NSW","frontdesk@indulgences.com.au","The Junction","+61249625022","https://indulgences.com.au/"
"Botanica Wellness Spa and Clinic","enquiries@botanicadayspa.com.au","Melbourne","+61396205992","https://www.botanicadayspa.com.au/"
"endota spa Bourke St.","info@endota.com.au","Melbourne","+61390217771","https://endotaspa.com.au/find-a-spa/bourke-st-melbourne-cbd?utm_source=google"
"Le Beau Monde spa & massage","bookinglebeaumonde@gmail.com","Melbourne","+61421069365","http://www.lebeaumonde.com.au/"
"Sharon Neal- Remedial Massage and Pilates","chemicalfreeliving@sharonneal.com.au","Bondi Junction","+61412839917","http://www.sharonneal.com.au/"
"Sullivan Skin","info@sullivanskin.com","Mermaid Beach","+61414378552","https://www.sullivanskin.com/"
"Sandy Bay Massage","info@sandybaymassage.com.au","Battery Point","+61362232328","http://www.sandybaymassage.com.au/"
"Serious About Skin Medispa","info@seriousskin.com.au","Strathdale","+61417474063","http://www.seriousskin.com.au/"
"Just Skyn Beauty Treatment Clinic","jade@justskynbeauty.com.au","Bundall","+61405100322","https://justskynbeauty.com.au/"
"Silk Day Spa","escape@silkdayspa.com.au","Bendigo","+61354445554","http://silkdayspa.com.au/"
"Blys | Melbourne Mobile Massage, Beauty, and Wellness","hello@getblys.com.au","","+61483922668","https://getblys.com.au/locations/massage-melbourne-vic/?utm_campaign=GMB_Melbourne"
"BOSS AESTHETICS - GOLD COAST COSMETIC TATTOO","harmonyhappens3@gmail.com","Clear Island Waters","+61416276344","https://www.bossaesthetics.com.au/"
"Jun Lin Spa","junlinhelp@gmail.com","Hobart","+61362348937","https://junlinspa.com.au/massage-hobart/"
"Soak Bathhouse","hello@soakbathhouse.com.au","South Brisbane","+61417160396","https://soakbathhouse.com.au/visiting-us/west-end/"
"MyPlace Massage & Day Spa Melbourne Central","enquiry@myplacespa.com.au","Melbourne","+61385293177","https://www.myplacespa.com.au/"
"Silk Day Spa Camberwell","info@silkhealth.com.au","Camberwell","+61398822339","http://www.massagecamberwell.com.au/"
"Nature's Energy Day Spa & Bathhouse in Newtown","info@naturesenergy.com.au","Newtown","+61295555533","http://www.naturesenergy.com.au/"
"Miracle Workers Massage & Holistic Therapies","bookings@miracleworkers.com.au","West End","+61738444463","http://miracleworkers.com.au/"
"LUNA Massage Therapies - Melbourne CBD","contact@lunamassagetherapies.com","Melbourne","+61396708591","https://www.lunamassagetherapies.com/"
"Joy Massage Parramatta - Relax Massage, 按摩","support@nearbymassage.com.au","Parramatta","+61425829336","https://www.nearbymassage.com.au/joy-massage-parramatta/"
"Ruby Massage Parramatta","support@nearbymassage.com.au","North Parramatta","+61286778984","https://www.nearbymassage.com.au/ruby-massage-parramatta/"
"Zenith Massage North Parramatta - Relax Massage, 按摩","support@nearbymassage.com.au","North Parramatta","+61415493398","https://www.nearbymassage.com.au/zenith-massage-north-parramatta/"
"La Beauty Skin • Nails • Body","admin@labeauty.com.au","Broadbeach Waters","+61755388366","http://www.labeauty.com.au/"
"Four Seasons Hotel Sydney","res.vail@fourseasons.com","The Rocks","+61292503100","https://www.fourseasons.com/sydney/?utm_source=google"
"Saint Alicia Day Spa","info@saintaliciadayspa.com.au","West End","+61431347910","http://www.saintaliciadayspa.com.au/"
"Aqua Vitae Day Spa - Manly","indulge@aquavitae.com.au","Manly","+61299774156","https://www.aquavitaedayspa.com.au/Locations/Manly"
"Shine Skin and Body","recep@shineskinandbody.com.au","Richmond","+61431430490","https://shineskinandbody.com.au/"
"Nature's Energy Day Spa & Bathhouse in Newtown","info@naturesenergy.com.au","Newtown","+61295555533","http://www.naturesenergy.com.au/"
"Aquarius Health & Medispa","admin@aquariushealthspa.com.au","Brisbane City","+61730095111","http://aquariushealthmedispa.com.au/"
"Thai Indulgence Massage & Spa","thaiindulgence@yahoo.com","Brisbane City","+61421952229","http://www.thaiindulgencemassageandspa.com/"
"Ella Baché Fortitude Valley","lauren@ellabache.com.au","Fortitude Valley","+61732571333","https://www.ellabache.com.au/pages/fortitudevalley?utm_source=google"
"Evergreen Spa Bathhouse & Massage","info@evergreenspa.com.au","Woolloongabba","+61733912279","http://www.evergreenspa.com.au/"
"Beautyologist","info@beautyologist.com.au","Balaclava","+61395315092","http://www.beautyologist.com.au/"
"The Healing Stone, Women's Only Day Spa","tenku@healingstone.com.au","Paddington","+61735010335","https://www.healingstone.com.au/"
"Max Therapy South Yarra","info@maxtherapy.com.au","South Yarra","+61398277764","http://www.maxtherapy.com.au/"
"The Healing Stone","tenku@healingstone.com.au","South Brisbane","+61721042611","https://www.healingstone.com.au/southbankspa/services/"
"JIVI SPA","contact@jivispa.com.au","","+61434343313","https://jivispa.com.au/"
"Sano Massage","sanomassageau@gmail.com","Paddington","+61433671938","http://www.sanomassage.com.au/"
"A-SPA waxing, massage, facial,reflexology, body scrub, hair trim, steam room,Eyelash Extensions,Eyebrow wrinkleslip wrinkles","a.spa.southbrisbane@gmail.com","South Brisbane","+61451555858","http://www.a-spa.com.au/"
"Tantara Thai Massage & Spa","booking@tantara-thaispa.com.au","Brisbane City","+61429903343","http://tantara-thaispa.com.au/"
"Sol Skin Clinics","sebastian@aldusleaf.org","Greenslopes","+61450324386","https://solskinclinics.com.au/"
"WADE THE MASSAGE GUY & TEAM - Specialists in Brisbane Remedial Massage, Sports Massage and Deep Tissue Massage","wade@wadethemassageguy.com.au","Brisbane City","+61406016556","https://wadethemassageguy.com.au/"
"H2O Massage & Spa","h2o.mspa@gmail.com","Fortitude Valley","+61405370888","https://www.h2omassageandspa.com/"
"Yeronga Massage Therapy","yerongamassagetherapy@gmail.com","","+61405780029","https://yerongamassagetherapy.com.au/"
"Joyful Massage & Spa","admin@joyfulmassagespa.com.au","Fortitude Valley","+61478126129","https://www.joyfulmassagespa.com.au/"
"Hydra Time Spa Massage","hydratime.spa@gmail.com","Fortitude Valley","+61477316209","https://www.hydra-time.com/special"
"Ripple Couples Massage Day Spa and Beauty","info@ripplemassage.com.au","","+61438567906","https://www.ripplemassage.com.au/couples-massage"
"Bali Sisters - Bondi Massage & Healing Therapy","balisisters.bondi@gmail.com","Bondi","+61423760730","http://balisisters.com.au/"
"Beyond Rest - Prahran: Float & Infrared Ozone Sauna | Red Light Wellness Spa","nick@beyondrest.com.au","Prahran","+61395214963","https://beyondrest.com.au/prahran-melbourne/"
"Neil Edwards","sysportsmassage@gmail.com","South Yarra","+61433532416","http://sysm.com.au/"
"Pukkai Thai Massage (Remedial and Thai Massage)","pukkaithaimassage@gmail.com","South Yarra","+61390786336","https://www.pukkaithaimassage.com.au/"
"The Bathhouse Albion","hello@thebathhousealbion.com.au","Albion","+61494173795","https://thebathhousealbion.com.au/"
"Cozy Spa","manformenspa@hotmail.com","Sydney","+61416559675","http://www.cozymenspa.com/about-us"
"Queen Spa - QVB Massage Sydney","qvbspaqvb@gmail.com","Sydney","+61492827288","https://www.qvbspa.com.au/"
"Mobile remedial massage & myotherapy","info@mobilemassage.biz","Prahran","+61431089556","http://www.mobilemassage.biz/"
"Mor Tide Massage & Day Spa","hello@mortide.com.au","Fortitude Valley","+61409329756","https://www.mortide.com.au/"
"2 Hands Corporate Massage","suzie@2handsmassage.com.au","Windsor","+61414672970","http://www.2handsmassage.com.au/"
"A-SPA waxing, massage, facial,reflexology, body scrub, hair trim, steam room,Eyelash Extensions,Eyebrow wrinkleslip wrinkles","a.spa.southbrisbane@gmail.com","South Brisbane","+61451555858","http://www.a-spa.com.au/"
"Laser Clinics Australia - Townsville Shopping Centre","info@laserclinics.com.au","Aitkenvale","+61744015032","https://www.laserclinics.com.au/skin-care-clinic/townsville-stockland/?utm_source=google"
"La Bella Skin & Body","relax@labellasalon.com.au","Miami","+61755687295","http://www.labellasalon.com.au/"
"Ballarat Pregnancy Massage- BUSINESS FOR SALE, email for Expression of interest","sarah@ballaratpregnancymassage.com.au","Ballarat Central","+61400624576","http://www.ballaratpregnancymassage.com.au/"
"Body & Face Co","info@bodyfaceco.com.au","Birtinya","+61754923172","http://www.bodyfaceco.com.au/"
"Prahran Beauty","hello@prahranbeauty.com.au","Prahran","+61395291862","https://prahranbeauty.com.au/contact"
"Laser Clinics Australia - Wendouree Stockland","info@laserclinics.com.au","Wendouree","+61385920118","https://www.laserclinics.com.au/skin-care-clinic/wendouree-stockland/?utm_source=google"
"Sapphira Prive Winter Garden MedSPA","katy@sapphiraprivemedspa.com","Winter Garden","","https://sapphiraprivemedspa.com/wintergarden/"
"Laser Clinics Australia - Adelaide","info@laserclinics.com.au","Adelaide","+61870094469","https://www.laserclinics.com.au/skin-care-clinic/adelaide/?utm_content=Adelaide"
"Laser Clinics Australia - Prahran","info@laserclinics.com.au","Prahran","+61370183599","https://www.laserclinics.com.au/skin-care-clinic/prahran/?utm_source=google"
"Laser Clinics Australia - Castle Hill","info@laserclinics.com.au","Castle Hill","+61283181479","https://www.laserclinics.com.au/skin-care-clinic/castle-hill/?utm_source=google"
"V Hotel Spa - Luxury Day Spa","relax@vhotelspa.com.au","Melbourne","+61396296600","https://vhotelspa.com.au/"
"Tank Bathhouse & Day Spa, Mooloolaba","info@tankspa.com.au","Mooloolaba","","https://www.tankspa.com.au/mooloolaba"
"Empire Day Spa & Massage | Melbourne Richmond Victoria","empirebookme@gmail.com","Richmond","+61399436561","http://www.empiredayspa.com.au/"
"SkinSpirit Day Spa","beauty@skinspirit.com.au","Tarragindi","+61731626775","http://www.skinspirit.com.au/"
"Seen Skin Clinic","hello@seenskin.com.au","Prahran","+61370128210","http://www.seenskin.com.au/"
"Prahran Beauty","hello@prahranbeauty.com.au","Prahran","+61395291862","https://prahranbeauty.com.au/contact"
"Stephanies Mountain Spa","info@stephanies.com.au","Clear Mountain","+61732986622","https://stephanies.com.au/"
"OCEAN Day Spa","info@oceandayspa.com.au","Surfers Paradise","+61755315121","https://oceandayspa.com.au/"
"spaQ","last@qthotels.com","Sydney","+61282620088","https://www.qthotels.com/sydney-cbd/spaq/"
"Muscles Care Massage Therapy Prahan","info@musclescare.com.au","Prahran","+61455919950","https://musclescare.com.au/"
"Laser Clinics Australia - Chatswood Westfield","info@laserclinics.com.au","Chatswood","+61280148946","https://www.laserclinics.com.au/skin-care-clinic/westfield-chatswood?utm_source=google"
"A1 Skin - Skin Clinic Prahran","hello@a1skin.com.au","Prahran","+61399754160","https://www.a1skin.com.au/"
"City Cave Noosa","aspley@citycave.com.au","Noosaville","+61739242787","https://www.citycave.com.au/noosa"
"Manly Cosmetic Clinic","info@indiantypefoundry.com","Manly","+61492306934","https://www.manlycosmeticclinic.com.au/"
"Melbourne Wellness - South Yarra","info@melbournewellness.com.au","South Yarra","+61385282079","http://www.melbournewellness.com.au/"
"Blondes & Blowouts Tuggerah","hello@fresha.com","Tuggerah","+61243972946","https://www.fresha.com/a/blondes-blowouts-tuggerah-tuggerah-108-pacific-highway-zsvda87j"
"Refresh Day Spa & Remedial Clinic Bendigo","info@refreshdayspa.com.au","Bendigo","+61354425409","http://www.refreshdayspa.com.au/"
"Space Coast Wellness Center","info@spacecoastwellnesscenter.com","Melbourne","","https://spacecoastwellnesscenter.com/"
"Natural Health Newcastle","sylviareitsma@naturalhealth.com.au","Tighes Hill","+61249653434","http://www.naturalhealth.com.au/east-west-health-centre/"
"Max Therapy South Yarra","info@maxtherapy.com.au","South Yarra","+61398277764","http://www.maxtherapy.com.au/"
"Lift Your Soul Head Spa","hello@fresha.com","Stuart Park","+61451110009","https://www.fresha.com/book-now/head-spa-z9g0t7lo/all-offer?share"
"Skin Life Beauty Rooms","geraldine@msgskinlife.com.au","Erskineville","+61412116973","http://www.skinlifebeautyrooms.com.au/"
"La Bella Skin & Body","relax@labellasalon.com.au","Miami","+61755687295","http://www.labellasalon.com.au/"
"Thai Therapy","info@thaitherapy.com","London","","http://www.thaitherapy.com/"
"Body & Balance -2 Geelong","info@bodynbalance.com.au","Geelong","+61352232188","http://www.bodynbalance.com.au/"
"Chilax Body Therapy","chilaxbody@gmail.com","Darwin City","+61879788142","http://www.chilaxdarwin.com.au/"
"Anda Thai Massage (Bourke St CBD) Melbourne","andathaimassage@gmail.com","Melbourne","+61385907868","https://andathaimassage.com.au/"
"Stable Massage Melbourne CBD","info@stablemassage.com.au","Melbourne","+61385989804","https://stablemassage.com.au/?utm_source=google"
"Arokaya Thai Massage & Spa (CBD)","info@atrelax.com.au","Melbourne","+61344222488","http://www.atrelax.com.au/"
"Mr Massage","mrmassagetas@gmail.com","Hobart","+61362242994","https://mrmassagetas.com.au/"
"Tantric Massage Melbourne","info@tantramelbourne.com.au","","","https://tantramelbourne.com.au/?utm_source=GMB"
"Thai Senses Massage Bondi","thaisensesbondi@gmail.com","Bondi","+61291305706","http://www.thaisenses.com.au/"
"Mooloolaba Beach Thai Massage","beachthaimassage@gmail.com","Mooloolaba","+61754526629","http://www.beachthaimassagemooloolaba.com.au/"
"Serenity Wellness Remedial Thai Massage Brisbane","serenitywellnessthai@gmail.com","Toowong","+61733447841","https://www.serenitywellnessthai.com.au/"
"New Spring Massage Enmore - Relax Massage, 按摩","support@nearbymassage.com.au","Enmore","+61450288608","https://www.nearbymassage.com.au/new-spring-massage-enmore/"
"You Glow Skin & Beauty Clinic","contact@sansoxygen.com","Henley Beach South","+61499446095","http://www.youglowbeauty.com.au/"
"Laser Clinics Australia - Westpoint Blacktown","info@laserclinics.com.au","Blacktown","+61280317743","https://www.laserclinics.com.au/skin-care-clinic/westpoint-blacktown/?utm_source=google"
"Cheysa Beauty","ncheysasbeauty@gmail.com","St Kilda","+61390173386","http://cheysabeauty.com/"
"Skin Cosmetic Clinic -Darwin","enquiries@localsearch.com.au","Larrakeyah","+61484650989","https://www.localsearch.com.au/profile/skin-cosmetic-clinic/cm2mu0ziu000g08l7d3f81q9i/?utm_source=google"
"Laser Clinics Australia - Townsville Shopping Centre","info@laserclinics.com.au","Aitkenvale","+61744015032","https://www.laserclinics.com.au/skin-care-clinic/townsville-stockland/?utm_source=google"
"Breathe Indulgence & Beauty","info@gotobreathe.com.au","Aldgate","+61883397956","http://www.gotobreathe.com.au/"
"AN EXPERIENCE BEAUTY CLINIC Facials Melbourne Environ Skincare Microdermabrasion","info@anexperiencebeautyclinic.com","Melbourne","+61401139754","http://anexperiencebeautyclinic.com/"
"Complete Skin & Beauty Salon Brisbane CBD","albanycreek@completeskinandbeauty.com.au","Brisbane City","+61732211759","https://www.completeskinandbeauty.com.au/"
"MsYA Thai Massage & Beauty (CBD)","msyabeauty@gmail.com","West Melbourne","+61426353289","http://www.msyabeauty.com/"
"Regenerate Skin & Body","regenerateskinandbody@hotmail.com","Mornington","+61359757007","https://www.regenerateskinandbody.com/"
"NT Chiropractic Health & Wellness Centre","reception@ntchiropractic.com.au","Darwin City","+61879057571","https://www.ntchiropractic.com.au/?utm_source=GBP"
"Miss Aesthetics Cosmetic Skin Clinic","info@missaesthetics.com.au","Wollongong","+61480385307","http://missaesthetics.com.au/"
"Skinduced Aesthetics Clinic","reception@skinduced.com.au","Cameron Park","+61240810888","https://skinduced.com.au/?utm_source=google"
"Health Dynamics Brisbane","info@back2health.net.au","West End","+61732550671","http://www.back2health.net.au/"
"Queen Spa - QVB Massage Sydney","qvbspaqvb@gmail.com","Sydney","+61492827288","https://www.qvbspa.com.au/"
"Refine Physiotherapy & Pilates","admin@refinehealthgroup.com.au","Fortitude Valley","+61731881466","http://www.refinehealthgroup.com.au/"
"Brisbane Livewell Clinic (Wavell Heights)","info@brisbanelivewellclinic.com.au","Wavell Heights","+61738615881","https://www.brisbanelivewellclinic.com.au/"
"Refresh Day Spa & Remedial Clinic Bendigo","info@refreshdayspa.com.au","Bendigo","+61354425409","http://www.refreshdayspa.com.au/"
"Aura Thai Massage & Day Spa","aurathaimassage@hotmail.com","Newcastle","+61240232544","http://www.aura-thaimassage.com.au/"
"Semaines Spa","info@semainesspa.com.au","Ashmore","+61755973100","http://semainesspa.com.au/"
"Yummy Mummy Day Spa Sydney","amy@ymdayspa.com.au","Clovelly","+61285306749","http://www.ymdayspa.com.au/"
"Elements Wellness","elementsdarwin@elementsdarwin.com.au","Stuart Park","+61889411977","http://www.elementsdarwin.com.au/"
"Aquarius Health & Medispa","admin@aquariushealthspa.com.au","Brisbane City","+61730095111","http://aquariushealthmedispa.com.au/"
"Marlie Head-Spa & Wellness Central Coast","marlieheadspa@gmail.com","The Entrance","+61409682165","https://www.marlieheadspa.com.au/"
"Cattleya Thai Massage & Waxing","info@cattleya.net.au","Melbourne","+61396428610","https://www.cattleya.net.au/"
"Palmie Spa Southport","palmiespa@gmail.com","Southport","+61435079857","http://palmiespa.com.au/"
"Laser Clinics Australia - Orange","info@laserclinics.com.au","Orange","+61267881204","https://www.laserclinics.com.au/skin-care-clinic/orange/?utm_source=google"
"Laser Clinics Australia - Tuggerah","info@laserclinics.com.au","Tuggerah","+61243045912","https://www.laserclinics.com.au/skin-care-clinic/tuggerah/?utm_source=google"
"All Over Beauty & Medi Spa","alloverbeautymedispa@yahoo.com.au","Forresters Beach","+61243851243","http://www.alloverbeautyandmedispa.com.au/?utm_source=google"
"Elixir Skin and Health Clinic","info@elixirskin.com.au","Parramatta","+61288726125","http://www.elixirskin.com.au/"
"Spring House Day Spa & Massage","service@springhousedayspa.com.au","Bentleigh East","+61391919882","http://springhousedayspa.com.au/"
"Vaia Skin and Wellness","inbox@vaiabeauty.com.au","Surry Hills","+61293807588","http://www.vaiabeauty.com.au/"
"Cocoon Spa","info@cocoonspa.com.au","St Morris","+61883333195","http://www.cocoonspa.com.au/"
"The Skin Care Centre of Cairns","info@skincarecentrecairns.com.au","Cairns City","+61740513087","https://www.skincarecentrecairns.com.au/?utm_source=google"
"Nourish Spa and Skin Clinic","info@nourishspaandskinclinic.com.au","St Kilda","+61395342122","https://nourishspaandskinclinic.com.au/"
"Chaba Beauty and Spa Darwin","hello@chababeauty.com","Darwin City","+61889813754","https://chababeauty.com/"
"Nourish Spa and Skin Clinic","info@nourishspaandskinclinic.com.au","St Kilda","+61395342122","https://nourishspaandskinclinic.com.au/"
"Sullivan Skin","info@sullivanskin.com","Mermaid Beach","+61414378552","https://www.sullivanskin.com/"
"The Parlour Room","self@theparlourroom.com.au","Randwick","+61296659989","http://www.theparlourroom.com.au/"
"Capybara Bathing","hello@capybarabathing.com.au","Surry Hills","","https://www.capybarabathing.com.au/"
"Hoi Polloi Beauty Centre Mooloolaba","hoipolloibeauty@gmail.com","Mooloolaba","+61754446233","https://hoipolloibeautyclinic.com.au/"
"Balance Beauty & Massage","info@balancebeauty.com.au","Hyde Park","+61747725733","http://www.balancebeauty.com.au/"
"Nourish Spa and Skin Clinic","info@nourishspaandskinclinic.com.au","St Kilda","+61395342122","https://nourishspaandskinclinic.com.au/"
"Remedi Room Bondi","hello@remediroom.com","Bondi Beach","+61450722026","http://www.remediroom.com/"
"Blavuu: K-beauty Skin Clinic","info@blavuu.com.au","Docklands","","https://www.blavuu.com/"
"Hannah Pendlebury Massage","hello@fresha.com","Bondi Beach","+61476125033","https://www.fresha.com/providers/hannah-pendlebury-massage-ep6shmkg?fbclid=PAAaaLpuQ7w9K4Cs_wVJTQugSKpLykBWW84kouHBbrP6SNIhT3pRuBejBh2xk_aem_AQnRDfnPV0GbbdlxxrOw7emV1a-2qGtIx2atkw1Ec995ePWr7qu8BZEiQ2-n90sYooo"
"Thai Village Massage and Spa Brisbane","admin@thaivillagemassage.com.au","Brisbane City","+61737068309","https://www.thaivillagemassage.com.au/"
"The Sebel Spa","hb670@accor.com","Docklands","+61396417505","https://all.accor.com/hotel/6225/index.en.shtml"
"Leelawadee Thai Massage & Beauty","hello@fresha.com","Abbotsford","+61424030928","https://www.fresha.com/a/leelawadee-thai-massage-beauty-melbourne-287-victoria-street-rzb8yy0x?pId=1022813"
"Melbourne Massage and Treatment - Fitzroy North","info@melbournemassageandtreatment.au","Fitzroy North","+61449790781","https://melbournemassageandtreatment.au/?utm_source=google_profile"
"North Avoca Holistic Wellbeing Centre","info@northavocawellbeing.com.au","North Avoca","+61243843205","http://northavocawellbeing.com.au/"
"The RESET Space","georgie@theresetspace.com.au","Manly","+61458053737","http://theresetspace.com.au/"
"Missie CoCo","info@missiecoco.com.au","Prahran","+61395103307","https://missiecoco.com.au/"
"Me Skin and Body","reception@meskinandbody.com.au","South Yarra","+61398279181","https://www.meskinandbody.com.au/"
"Spa Anise Day Spa","reservations@spicersretreats.com","Maleny","","https://spicersretreats.com/retreats/spicers-tamarind-retreat/spa-anise/?utm_source=google"
"Arokaya St Kilda Thai Massage","amporn21aj@gmail.com","St Kilda","+61390778731","http://arokayastkildathaimassage.com.au/"
"Indulgences Beauty Therapy | Beauty Salon | Newcastle NSW","frontdesk@indulgences.com.au","The Junction","+61249625022","https://indulgences.com.au/"
"endota spa Chatswood","info@endota.com.au","Chatswood","+61290992199","https://endotaspa.com.au/find-a-spa/chatswood?utm_source=google"
"The Medispa at North Sydney","info@themedispanorthsydney.com.au","North Sydney","+61477169951","https://www.themedispanorthsydney.com.au/?utm_source=GMB"
"Akuna Skin & Body","info@akunaskinandbody.com","Rye","+61359856981","http://www.akunaskinandbody.com/"
"Advanced Body Image and Spa Lotus","reception@abint.com.au","Berrimah","+61889856088","http://www.advancedbodyimage.com.au/"
"North Sydney Health Massage – Massage North Sydney","support@nearbymassage.com.au","North Sydney","+61414480466","https://www.nearbymassage.com.au/north-sydney-health-massage-bay-massage-north-sydney/"
"Skin Forum - Skin & Cosmetic Injectables Clinic","info@skinforum.com.au","Chirn Park","+61756396526","http://www.skinforum.com.au/"
"Skin Forum","info@skinforum.com.au","Burleigh Waters","+61755766082","http://www.skinforum.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Daydream Thai Massage & Spa","info@daydreamthai.com.au","South Yarra","+61388490443","https://daydreamthai.com.au/"
"Sacred Ritual Spa","info@sacredritualspa.com.au","St Leonards","+61297734054","https://sacredritualspa.com.au/"
"BOSS AESTHETICS - GOLD COAST COSMETIC TATTOO","harmonyhappens3@gmail.com","Clear Island Waters","+61416276344","https://www.bossaesthetics.com.au/"
"endota spa Red Hill","info@endota.com.au","Red Hill South","+61359310044","https://endotaspa.com.au/find-a-spa/red-hill?utm_source=google"
"Spa & Sport at Swissotel Sydney","spasport.sydney@swissotel.com","Sydney","+61292387777","http://www.cityspaandsport.com.au/"
"Ultimate Skin & Body Clinic (Formerly Australian Skin Clinics Ashmore)","hello@ultimateskinandbody.com.au","Ashmore","+61755090081","http://www.ultimateskinandbody.com.au/"
"Blossom TL Massage St Kilda - Relax Massage, 按摩","support@nearbymassage.com.au","St Kilda","+61431893588","https://www.nearbymassage.com.au/blossom-tl-massage-st-kilda/"
"Ra Massage","hello@ramassage.com.au","Crib Point","+61466232727","https://ramassage.com.au/"
"Revive Chinese Massage","info@revivechinesemassage.com.au","Sorrento","+61359840107","http://revivechinesemassage.com.au/"
"Pailin Thai Wellness","pailinthaimelbourne@gmail.com","South Yarra","+61399784834","http://www.pailinthaiwellness.com.au/"
"Chi, The Spa","julja.thomas@shangri-la.com","The Rocks","+61292506032","http://www.shangri-la.com/sydney/shangrila/health-leisure/chi-the-spa/"
"Waterfall Day Spa Mooloolaba","info@waterfalldayspamooloolaba.com.au","Mooloolaba","+61754443050","http://www.waterfalldayspamooloolaba.com.au/"
"Bump Day Spa Cronulla","info@bumpdayspa.com","Cronulla","+61290902824","http://www.bumpdayspa.com/"
"Alba Thermal Springs and Spa","marketing@albathermalsprings.com.au","Fingal","+61359850900","https://albathermalsprings.com.au/"
"Body Sculpting Clinics - Bondi Junction","n.ingall@bodysculptingclinics.com.au","Bondi Junction","+61293899225","https://www.bodysculptingclinics.com.au/?utm_source=google"
"Bespoke Beauty","hello@bespokebeautymtg.com.au","Mount Gambier","+61423591191","http://bespokebeautymtg.com.au/"
"Miracle Workers Massage & Holistic Therapies","bookings@miracleworkers.com.au","West End","+61738444463","http://miracleworkers.com.au/"
"endota spa Cronulla","info@endota.com.au","Cronulla","+61291888901","https://endotaspa.com.au/find-a-spa/cronulla?utm_source=google"
"The Essential Beauty NT","courtneystewart425@gmail.com","Alice Springs","+61418229532","https://www.theessentialbeautynt.com.au/"
"Plaza Wellbeing Centre","relax@plazawellbeingcentre.com.au","Alice Springs","+61879049046","https://www.plazawellbeingcentre.com.au/?utm_source=google"
"Organic Thai Massage Newtown","info@organicthaimassage.com.au","Newtown","+61290071562","https://www.organicthaimassage.com.au/"
"Q1 Gold Coast - Resort And Spa","sophie.hallion@q1.com.au","Surfers Paradise","","http://www.q1.com.au/"
"Blanc Spa","spa@blancspa.com.au","Prahran","+61395109122","https://blancspa.com.au/"
"Brazilian Beauty Treatments by Therapist Kenia","therapistkenia@gmail.com","St Kilda","+61476283393","http://www.brazilianlymphaticdrainage.com.au/"
"The Peak Fitness Club & Spa","info@jumeirah.com","London","","https://www.jumeirah.com/en/stay/london/the-carlton-tower-jumeirah/wellbeing/the-peak-fitness-club"
"Ozmedica Skin Clinic - Malvern","info@ozmedica.com.au","Malvern","+61395090821","https://ozmedica.com.au/"
